"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7990830","7990830","MESDC2","mesoderm development candidate 2",0.147457561179988,6.58848746097437,1.44066006857128,0.173634770376658,0.419718640727776,-5.41198052434509
"7940824","7940824","NAA40","N(alpha)-acetyltransferase 40, NatD catalytic subunit",-0.161318736783481,6.11045056616518,-1.44065095555991,0.173637298784459,0.419718640727776,-5.41199233933625
"8008662","8008662","RNF126P1","ring finger protein 126 pseudogene 1",0.14418795381064,5.59723770529482,1.44011580947577,0.173785829247674,0.420017616763571,-5.41268606111021
"7929958","7929958","BTRC","beta-transducin repeat containing E3 ubiquitin protein ligase",-0.132917447747833,5.97455007169411,-1.43983096689962,0.173864930988376,0.420148731173453,-5.4130552339037
"7940451","7940451","TKFC","triokinase/FMN cyclase",0.177751702705448,6.12065658156105,1.43955813799893,0.173940724724256,0.420254661286213,-5.41340878741303
"8017378","8017378","CYB561","cytochrome b561",0.116370902969601,5.65374994870358,1.4394942279775,0.173958483359808,0.420254661286213,-5.4134916002192
"8152096","8152096","YWHAZ","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta",-0.107840515115754,10.218723625162,-1.43926696335593,0.174021645513939,0.420299659298324,-5.41378606206383
"7938750","7938750","LOC494141","solute carrier family 25, member 51 pseudogene",-0.125720351516905,4.01222389291635,-1.43924830628006,0.17402683160347,0.420299659298324,-5.41381023415902
"7975595","7975595","C14orf169","chromosome 14 open reading frame 169",0.126577222362676,5.98368572071032,1.43896881914023,0.174104535847554,0.4203977278407,-5.41417231074612
"8041212","8041212","LCLAT1","lysocardiolipin acyltransferase 1",-0.156553245547211,6.83177395999699,-1.43885113535098,0.174137263491543,0.4203977278407,-5.41432475549943
"8107769","8107769","SLC12A2","solute carrier family 12 (sodium/potassium/chloride transporter), member 2",-0.135792539078203,10.1717371471152,-1.43876267620083,0.174161867204023,0.4203977278407,-5.41443933749855
"8033248","8033248","TNFSF14","tumor necrosis factor (ligand) superfamily, member 14",0.125746159619395,5.17252471782238,1.43874456696544,0.174166904400583,0.4203977278407,-5.41446279394753
"8067351","8067351","PPP1R3D","protein phosphatase 1, regulatory subunit 3D",0.126222070214887,6.35634507644262,1.43851230224917,0.174231521078868,0.420493661007759,-5.41476362205824
"8157761","8157761","NEK6","NIMA-related kinase 6",0.124455503026891,7.12823963684691,1.43825632139288,0.174302758869778,0.420549869798509,-5.41509512703095
"7919394","7919394","LINC01138","long intergenic non-protein coding RNA 1138",0.14484115218702,4.2568975988551,1.43824984062929,0.174304562739746,0.420549869798509,-5.41510351932031
"8174086","8174086","ARMCX6","armadillo repeat containing, X-linked 6",0.112544598782925,6.70438112177863,1.43811988062583,0.174340739387283,0.420577131860931,-5.41527180581927
"8036483","8036483","YIF1B","Yip1 interacting factor homolog B (S. cerevisiae)",0.110980482002446,5.47520148191878,1.43797165119727,0.174382009312739,0.420616671342725,-5.41546373632276
"7918313","7918313","MYBPHL","myosin binding protein H-like",0.104553683097695,3.89410459360266,1.43720922918618,0.174594411331667,0.421068918398453,-5.41645071273747
"8052382","8052382","FANCL","Fanconi anemia, complementation group L",-0.165203810732256,6.15007104664621,-1.43672101061507,0.174730536962112,0.42133710710048,-5.4170825288189
"8138277","8138277","VWDE","von Willebrand factor D and EGF domains",-0.11101902390261,3.70223342884284,-1.43641306951093,0.174816443044524,0.421484139490975,-5.41748096435852
"8052866","8052866","FAM136A","family with sequence similarity 136, member A",-0.133157063239272,7.31492011461628,-1.43625335996078,0.174861010987781,0.421531477507405,-5.41768758360591
"8089930","8089930","GOLGB1","golgin B1",-0.143051213638407,8.57095072893754,-1.43603720989628,0.17492134412839,0.421616801231046,-5.41796719485873
"7921538","7921538","IGSF8","immunoglobulin superfamily, member 8",-0.120133879420282,6.12494681867136,-1.43590521852667,0.174958194928183,0.42164550868936,-5.41813792381512
"8180343","8180343","RAC1","ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)",-0.123024232315789,10.1902221458208,-1.43569004496384,0.175018283353432,0.421730202162647,-5.41841622370414
"8035896","8035896","TSHZ3","teashirt zinc finger homeobox 3",0.107579185909536,4.46947950912945,1.43520134773425,0.17515481885336,0.421990392177802,-5.41904818122581
"8048381","8048381","STK36","serine/threonine kinase 36",-0.105715825271169,4.98107299244505,-1.43493261472682,0.175229937192308,0.421990392177802,-5.41939562704179
"8060330","8060330","ZCCHC3","zinc finger, CCHC domain containing 3",-0.106493449630776,5.84417184718443,-1.434930798371,0.175230445005758,0.421990392177802,-5.41939797525609
"8095574","8095574","DCK","deoxycytidine kinase",0.157451706703271,6.79993216508006,1.43492092312522,0.17523320593049,0.421990392177802,-5.41941074209697
"7896929","7896929","VWA1","von Willebrand factor A domain containing 1",0.094837353965211,6.40062078909377,1.43485703997392,0.175251067282642,0.421990392177802,-5.41949332951362
"7979328","7979328","ATG14","autophagy related 14",-0.175417910903715,6.52891210828411,-1.4339027605369,0.175518059270215,0.422573100259506,-5.42072669811042
"8055688","8055688","RND3","Rho family GTPase 3",-0.135780728213938,8.28862047275875,-1.43355127060974,0.175616486053616,0.422697134474076,-5.42118083706227
"7914904","7914904","STK40","serine/threonine kinase 40",0.138260172130969,6.48769744432522,1.43338507462425,0.175663041518658,0.422697134474076,-5.42139554113733
"8006562","8006562","RASL10B","RAS-like, family 10, member B",-0.14803421970491,5.40087668350198,-1.433111199598,0.175739782940607,0.422697134474076,-5.4217493139688
"7998910","7998910","CCDC64B","coiled-coil domain containing 64B",-0.136517711206778,6.06454032728775,-1.43302808587029,0.175763077441012,0.422697134474076,-5.42185666496846
"8094169","8094169","CPEB2","cytoplasmic polyadenylation element binding protein 2",-0.126122574693285,6.74301367812655,-1.4329810293669,0.175776267232548,0.422697134474076,-5.42191744191351
"8109149","8109149","PCYOX1L","prenylcysteine oxidase 1 like",0.106658357328891,5.40627674548369,1.43285991499777,0.175810219014691,0.422697134474076,-5.42207386348439
"8161654","8161654","TRPM3","transient receptor potential cation channel, subfamily M, member 3",-0.0953625438813401,3.60555437843043,-1.43280196877283,0.175826464916488,0.422697134474076,-5.42214869881728
"7994058","7994058","SCNN1G","sodium channel, non voltage gated 1 gamma subunit",-0.225995633777162,5.2081386328706,-1.43280007455656,0.175826996003328,0.422697134474076,-5.42215114508857
"8123148","8123148","MRPL18","mitochondrial ribosomal protein L18",-0.144646965212803,8.18175231868817,-1.43270493553071,0.17585367212755,0.422697134474076,-5.42227400868607
"8156581","8156581","ERCC6L2","excision repair cross-complementation group 6-like 2",-0.151508700522296,6.26603581054262,-1.43266030622936,0.175866186945228,0.422697134474076,-5.42233164145034
"8109368","8109368","G3BP1","GTPase activating protein (SH3 domain) binding protein 1",0.11960876404714,9.80622997908867,1.43265841515247,0.175866717251878,0.422697134474076,-5.42233408349443
"7998129","7998129","POLR3K","polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa",0.112633611813707,7.29488526910696,1.43264809604369,0.175869611019203,0.422697134474076,-5.42234740904556
"7907790","7907790","CEP350","centrosomal protein 350kDa",0.128731901633044,7.5771585436355,1.43238452624444,0.1759435368549,0.422814702781653,-5.42268774584668
"7941797","7941797","ADRBK1","adrenergic, beta, receptor kinase 1",0.196346576045335,6.61002770255156,1.43221660468061,0.175990648882301,0.422822237239988,-5.42290455264812
"8039520","8039520","SBK2","SH3 domain binding kinase family, member 2",0.156793362183871,4.79192399095326,1.43219506609781,0.175996692503123,0.422822237239988,-5.42293236021487
"8180202","8180202","PIGF","phosphatidylinositol glycan anchor biosynthesis, class F",-0.149807707054781,6.83789060934425,-1.43182606477257,0.176100259381484,0.422879429180609,-5.42340871593484
"8180258","8180258","PIGF","phosphatidylinositol glycan anchor biosynthesis, class F",-0.149807707054781,6.83789060934425,-1.43182606477257,0.176100259381484,0.422879429180609,-5.42340871593484
"7922756","7922756","NMNAT2","nicotinamide nucleotide adenylyltransferase 2",0.160929806448908,3.86883290602307,1.4317625124176,0.17611810163101,0.422879429180609,-5.42349074884707
"8010260","8010260","BIRC5","baculoviral IAP repeat containing 5",0.17987241850928,5.68987402675895,1.43175378301852,0.176120552517489,0.422879429180609,-5.42350201648746
"8036110","8036110","ATP4A","ATPase, H+/K+ exchanging, alpha polypeptide",-0.10970263840616,4.00848402621054,-1.43154670726132,0.176178699939565,0.422956130908503,-5.42376928909115
"8151587","8151587","C8orf59","chromosome 8 open reading frame 59",0.187313816506493,6.20271505256992,1.43146184748194,0.176202533419412,0.422956130908503,-5.42387880957826
"8069503","8069503","LOC441956","uncharacterized LOC441956",-0.170991831147836,4.63823747749565,-1.43127329803057,0.176255498522929,0.422991279388764,-5.42412213586627
"8131135","8131135","CHST12","carbohydrate (chondroitin 4) sulfotransferase 12",0.146298012048685,6.75476805112002,1.43123158957773,0.176267216567718,0.422991279388764,-5.42417595823575
"8051573","8051573","CDC42EP3","CDC42 effector protein (Rho GTPase binding) 3",-0.168249235008242,6.47678439039343,-1.43104680448601,0.176319140004979,0.423055830389465,-5.42441439929566
"8077082","8077082","LMF2","lipase maturation factor 2",0.129999245294036,6.24675759425344,1.43085431852431,0.176373240911881,0.423125586896021,-5.42466275386776
"7985522","7985522","ADAMTSL3","ADAMTS-like 3",-0.170245434923826,4.29101629645143,-1.43063529363448,0.176434817810723,0.423213256229865,-5.42494532111488
"8098880","8098880","CTBP1","C-terminal binding protein 1",0.143311556815654,7.94486446679022,1.43040495371607,0.176499595183303,0.423262005418362,-5.42524245260551
"8103518","8103518","ANP32C","acidic (leucine-rich) nuclear phosphoprotein 32 family, member C",-0.124072857827578,6.64125335401595,-1.4303849792959,0.176505213427153,0.423262005418362,-5.42526821738456
"8003719","8003719","HIC1","hypermethylated in cancer 1",-0.124667251697304,5.55650768610935,-1.42933270906365,0.176801398589072,0.423912132257388,-5.4266251641898
"8013741","8013741","SDF2","stromal cell-derived factor 2",-0.116157055873367,7.45920291285561,-1.42912715723973,0.176859304165329,0.42399083894201,-5.42689014833641
"7983867","7983867","CGNL1","cingulin-like 1",0.181975069731966,4.62102858759408,1.42856001044272,0.177019155960874,0.424273500986397,-5.42762113564258
"8120208","8120208","MIR133B","microRNA 133b",0.132658553508307,4.22712987379397,1.42844683257362,0.177051069856909,0.424273500986397,-5.42776698405199
"8160472","8160472","TUSC1","tumor suppressor candidate 1",-0.0979453905129768,5.28669148982347,-1.42833475577966,0.177082678000832,0.424273500986397,-5.42791140537516
"8166712","8166712","FTH1P18","ferritin, heavy polypeptide 1 pseudogene 18",0.122218187207866,5.31713244175447,1.42824596761139,0.177107721576359,0.424273500986397,-5.42802581137737
"8098556","8098556","PRIMPOL","primase and polymerase (DNA-directed)",-0.194579721876846,6.05304372693845,-1.42817640830216,0.177127343526781,0.424273500986397,-5.42811543690027
"8167407","8167407","ERAS","ES cell expressed Ras",-0.136194287684416,4.51769891943806,-1.42816606595362,0.177130261149486,0.424273500986397,-5.42812876250403
"8019005","8019005","RBFOX3","RNA binding protein, fox-1 homolog (C. elegans) 3",-0.110258648329237,4.69135557892153,-1.42808588042614,0.177152883204955,0.424273500986397,-5.4282320752348
"8046003","8046003","GCA","grancalcin, EF-hand calcium binding protein",0.171563689570348,6.93126001838166,1.4276848823632,0.177266049508911,0.424484395608733,-5.42874866717282
"7960702","7960702","CDCA3","cell division cycle associated 3",0.200236982601267,5.420363427867,1.42732283776208,0.177368274474304,0.424669033885084,-5.42921498728006
"8031712","8031712","ZNF805","zinc finger protein 805",-0.114460366268233,5.35181888860257,-1.42718184510264,0.177408097700005,0.424704233887891,-5.42939656545415
"7955502","7955502","SCN8A","sodium channel, voltage gated, type VIII alpha subunit",-0.113899358457546,4.64081703528978,-1.4270301996684,0.177450938111963,0.424740153439311,-5.42959184849162
"8002897","8002897","TMEM231","transmembrane protein 231",0.144690447518896,4.93239438240472,1.42695088112679,0.177473349337235,0.424740153439311,-5.42969398586264
"7918449","7918449","KCNA2","potassium channel, voltage gated shaker related subfamily A, member 2",0.129867084772886,3.88101435354119,1.42653890000789,0.177589791379527,0.424928388044757,-5.43022442259457
"7998222","7998222","MRPL28","mitochondrial ribosomal protein L28",0.12199861796664,6.91226684710952,1.42649476024411,0.177602270786955,0.424928388044757,-5.43028124720111
"7919940","7919940","VPS72","vacuolar protein sorting 72 homolog (S. cerevisiae)",-0.116801486992765,7.43966940418552,-1.42639635311491,0.177630095558218,0.424934823193327,-5.43040792993127
"8162438","8162438","BICD2","bicaudal D homolog 2 (Drosophila)",0.137134603074603,5.54522075408705,1.42624227193742,0.177673669554429,0.424978927205315,-5.43060627108711
"8045182","8045182","PTPN18","protein tyrosine phosphatase, non-receptor type 18 (brain-derived)",-0.150814452940992,6.48025919603839,-1.42611634122166,0.17770928924664,0.425003995473716,-5.43076836410519
"8139746","8139746","PHKG1","phosphorylase kinase, gamma 1 (muscle)",0.144329328569389,3.83981445047819,1.42557444911541,0.177862632169558,0.425271797923053,-5.43146574882097
"7973116","7973116","METTL17","methyltransferase like 17",-0.104679329189501,6.48241897378347,-1.42548479894019,0.177888011723371,0.425271797923053,-5.43158110520951
"7955855","7955855","HOXC11","homeobox C11",0.127213824932658,3.55346430670884,1.42545399731129,0.17789673222003,0.425271797923053,-5.43162073766785
"8063869","8063869","OSBPL2","oxysterol binding protein-like 2",-0.101723359278775,4.13055675898339,-1.42510675052887,0.177995068700007,0.42544671729709,-5.43206749756434
"7959080","7959080","SUDS3","SDS3 homolog, SIN3A corepressor complex component",-0.116819096067298,7.62021165273604,-1.42486667900517,0.1780630808057,0.425477916748812,-5.43237632246003
"8027128","8027128","SLC25A42","solute carrier family 25, member 42",-0.15139610862302,5.88584527441695,-1.42481319226502,0.1780782365139,0.425477916748812,-5.43244512201654
"8170179","8170179","VGLL1","vestigial-like family member 1",0.100540654542583,3.76870030536243,1.4247795629966,0.178087766068656,0.425477916748812,-5.43248837811926
"8180234","8180234","CES1P1","carboxylesterase 1 pseudogene 1",-0.136784797386232,5.41949511266624,-1.42470537328387,0.178108790774361,0.425477916748812,-5.43258380304905
"8145085","8145085","POLR3D","polymerase (RNA) III (DNA directed) polypeptide D, 44kDa",0.138410789686283,6.19662743794489,1.42445808693817,0.178178884466279,0.425559114922367,-5.43290184402874
"8075009","8075009","GUCD1","guanylyl cyclase domain containing 1",-0.127561957128203,7.68533842387553,-1.42440785641062,0.178193125194335,0.425559114922367,-5.43296644188273
